"V1","V2"
"Myo5b","Lta4h"
"Mknk1","Slc12a9"
"Mknk1","Appl2"
"Mknk1","Tlr7"
"Ddx19a","Kctd10"
"Rpl31","Eif4g2"
"Atox1","Rpl28"
"Gmppb","Ppie"
"Samsn1","Lzic"
"Mink1","Zyx"
"Bptf","Rpl36"
"Hnrnpa3","Ubp1"
"Mthfd1l","Dars"
"Cul4a","Rpl29"
"Oas3","Arl8a"
"Irf5","Oas3"
"Atp5a1","Oas3"
"Gabarap","Pak4"
"Ncald","Fnta"
"Rraga","Htt"
"Mlst8","Ocrl"
"Htt","Ralb"
"Ogfr","Naa35"
"Gorasp2","Tubg2"
"Mrpl37","Rbpms2"
"Ppp1r3d","Cdk5rap3"
"Nup37","Dnajb6"
"Cct7","Fam76b"
"Fam76b","Zfp830"
"Fbll1","Chd2"
"Mbd3","Chd2"
"Tyrobp","Cd53"
"Mogs","Rdx"
"Bptf","Vps26a"
"Txnl1","Becn1"
"Ggta1","Iqgap2"
"Stk10","Pi4ka"
"Srsf4","Tpra1"
"Ap1m1","Iqgap2"
"Ndufs1","Acadl"
"Chm","Ankzf1"
"Chm","Nans"
"Psmb2","Chm"
"Chm","Srsf9"
"Ncor2","Chm"
"Chm","Arglu1"
"Chm","Casp1"
"Chm","Lta4h"
"Chm","Rab2b"
"Eif2s3y","Chm"
"Asns","Hnrnpul2"
"Uqcr10","Pex11b"
"Pus1","Dennd1b"
"Fcgrt","Eftud2"
"Pi4k2a","Cdk19"
"Nup155","Acaa2"
"Anxa4","Nup155"
"Rps15","Surf4"
"Usp4","Hspe1"
"Smc2","Dbt"
"Arhgap1","Ubxn4"
"Slu7","Hdac3"
"Prkaca","Ogdhl"
"C1qa","Irf4"
"Ccdc115","Nlrx1"
"Klc3","Scamp3"
"Ccdc115","Dsp"
"Ikbkg","Isoc1"
"Lrrc20","Pml"
"Bloc1s1","Usp4"
"Lyz2","Vdac1"
"Gch1","Sumo3"
"Irak4","Syncrip"
"Usp4","Gtf2b"
"Cc2d1a","Pygl"
"Nefl","Lcp2"
"Ash2l","Ahsa1"
"Pigt","Gps1"
"Ddhd1","Slc38a10"
"Pla2g7","Prrc2c"
"Vps26b","Ccdc22"
"Gnat2","Nhlrc2"
"Dcxr","Pdia4"
"Otub1","Tomm6"
"Mfn1","Ap2s1"
"Myef2","Hibadh"
"Vps28","Ifit3"
"Fmr1","Ero1l"
"Arfip2","Naa35"
"S100a9","Egr1"
"Rpl26","Srp14"
"Csnk1a1","Pabpn1"
"Ptpn12","Txndc5"
"Card11","Ube2q1"
"Zfand5","Crk"
"Gbp2","Tm9sf4"
"Sap30","Epn2"
"Rps15","N4bp1"
"Slc16a3","Kctd12b"
"Crot","Myl6"
"Actbl2","Lpgat1"
"Actbl2","App"
"Ptpn12","Map3k11"
"Slmap","Arih2"
"Fmnl3","Hist1h3h"
"Dynll2","Dennd3"
"Dnm1l","Fam49b"
"Arap1","Gcdh"
"Slc1a5","Grn"
"Dctn6","Mlec"
"Ubxn4","Bud31"
"Shmt2","Commd4"
"Nudc","Ttpal"
"Ncf2","Fyn"
"Fyn","Sdcbp"
"Fyn","U2af1"
"Dnajc9","Igf2bp1"
"Apobec3","Dnttip1"
"Apobec3","Mccc1"
"Meaf6","Apobec3"
"Gtf2i","Apobec3"
"Copg2","Apobec3"
"Apobec3","Casp1"
"Apobec3","Actr2"
"Ncor1","Apobec3"
"Pik3cg","Apobec3"
"Apobec3","Trmt112"
"Plcb3","Apobec3"
"Rragb","Apobec3"
"Prpf38b","Ahsa1"
"Gnaz","Plcl2"
"Ftsj1","Slc7a2"
"Pgm3","Mfap1b"
"Pgm3","Gmppb"
"Tnfaip1","Pgm3"
"Rbbp5","Prex1"
"Fam114a2","Cdk16"
"Morf4l2","Ppp1r11"
"Ubr4","Mtor"
"Lpgat1","Eif4g2"
"Lpgat1","Akr1e1"
"Lpgat1","App"
"Tlr2","Nucb1"
"Tlr2","Gfm2"
"Tlr2","Prdx3"
"Osbpl8","Bax"
"Cwf19l2","Tpp2"
"Fam76a","Sec23ip"
"Lnp","Tubg1"
"Gstp2","Slc25a11"
"Rab11b","Rps24"
"Wdfy2","Cyp4f17"
"Idh2","Trmt5"
"Gstm4","Ktn1"
"Kctd10","Trnt1"
"Sp140","Srsf12"
"Srsf12","Optn"
"Srsf12","Nrd1"
"Srsf12","Mri1"
"Srsf12","Aprt"
"Srsf12","Tpm1"
"Srsf12","Mthfs"
"Srsf12","Guk1"
"Srsf12","Pnpla8"
"Srsf12","Psma3"
"Fnbp1","Ear2"
"Tyrobp","Lyz2"
"Shoc2","Vamp4"
"Trim30a","Acadm"
"Kcnab2","Lcp2"
"Arhgap27","Gtpbp1"
"Vav2","Flnc"
"Mettl14","Utrn"
"Utrn","Ywhae"
"Pla2g7","4931406C07Rik"
"Ccs","Exoc6b"
"Erap1","Vamp4"
"Erap1","Abi1"
"Erap1","Tle1"
"Erap1","Eno2"
"Erap1","Ccdc88a"
"Erap1","Gsto1"
"Dync1h1","Exosc5"
"Mthfr","Clcc1"
"Acin1","Gna11"
"Arhgef1","Dok3"
"Srrm2","Ehmt2"
"Mlst8","Mon2"
"Rpl27a","Raf1"
"Mark2","Mrps18b"
"Nprl2","Tsg101"
"Ccnh","Sms"
"Bckdk","Meaf6"
"Cnp","Carm1"
"Cd47","Pofut2"
"Usp14","Dnajb6"
"Exoc1","Hps3"
"Actc1","Ctnnbl1"
"Ly75","Kif1a"
"Kif1a","Fnbp4"
"Kif1a","Mfap1b"
"Kif1a","Ttf2"
"Kif1a","Gpn1"
"Kif1a","Mkrn1"
"Kif1a","Hnrnpc"
"Wdr33","Cd2bp2"
"Mlst8","Gla"
"Lyz2","Atad1"
"Atp6v1e1","Gsn"
"Prtn3","Gla"
"Reep5","Ggcx"
"Exosc1","Lcp1"
"Bphl","Meaf6"
"Vamp4","Trappc2"
"Sub1","Tnfrsf1b"
"Mrpl37","Aldh16a1"
"Capns1","Stx4a"
"Lsm14b","Rnaset2b"
"Rsf1","Lmbrd1"
"Fam129b","Rsf1"
"Rsf1","Pgk1"
"Ubp1","Pdia4"
"Prpf8","Ubr4"
"Wdr45","Pdia4"
"Nprl2","Etf1"
"Rpl3l","Pgk1"
"Fndc3a","Nprl2"
"Lypla2","Nprl2"
"Nprl2","Srp72"
"Map2k1","Nprl2"
"Nprl2","Dhx29"
"Sharpin","Nprl2"
"Cfp","Ciao1"
"Cyp4f16","Txndc17"
"Myl6","H2afy"
"Ppp2r1b","Cdk2"
"Naa20","Asph"
"Leng8","Pfdn4"
"Myg1","Tnpo2"
"Pnkp","Nit2"
"Mcat","Dgkz"
"Nosip","Ptgs2"
"Tceb1","Ctage5"
"Fndc3a","Rab5a"
"Grcc10","Timm10"
"Gba","Pls1"
"Tyrobp","Etfb"
"Gak","Ehmt2"
"Mrpl24","Cox5a"
"Fen1","Mnat1"
"Trpv2","Gsn"
"Trpv2","Cd36"
"Bnip3l","Mapkapk2"
"Suclg1","Decr1"
"Map4k4","Arl5a"
"Brsk1","Nudt2"
"Sri","Brsk1"
"Dctn6","Tbrg4"
"Atp13a1","Cyp51"
"Cyp51","Acta2"
"Serpinb8","Chmp4b"
"Serpinb8","Usp24"
"Stx2","Serpinb8"
"Serpinb8","Ncf1"
"Serpinb8","Atxn2l"
"Serpinb8","Slfn1"
"Serpinb8","Psma6"
"Serpinb8","Hcls1"
"Serpinb8","Ttc7"
"Serpinb8","Ebp"
"Prkcq","Fbll1"
"Lyz2","Glrx"
"Sema4a","Nek9"
"Fip1l1","Ubap2l"
"Vps53","Ahcyl1"
"Ltf","Rnf2"
"Twf1","Slc3a2"
"Scamp2","Irgq"
"Scamp2","Vkorc1"
"Tufm","Dus3l"
"Cog8","Rrs1"
"Gabpb2","Dpf2"
"Uck2","Gna13"
"Dhrs1","Ppp6c"
"Stk38","Ncoa3"
"Glrx3","Psmc3"
"Pon2","Ftsj3"
"Gadd45gip1","Tceb2"
"F13a1","Tcea1"
"Rab23","F13a1"
"Ncor2","F13a1"
"Uba2","F13a1"
"Hddc2","F13a1"
"F13a1","Naa50"
"Brd2","F13a1"
"F13a1","Ttc27"
"F13a1","Cxxc1"
"F13a1","Cstf2t"
"Tor1aip1","Cmpk2"
"Cd47","Ccz1"
"Cyfip2","Hnrnpr"
"Ubash3b","Tbl1xr1"
"2410015M20Rik","Gabpb2"
"Stat5b","Rab11b"
"Plekhg1","Exoc2"
"Cd274","Hspa14"
"Cd274","Myl6b"
"Cmc1","Dcun1d1"
"Taf15","Nxt2"
"Lyz1","Stat2"
"Usp16","Max"
"Inpp5d","Wdr44"
"Wdr44","Nans"
"Wdr44","Ap1b1"
"Wdr44","Exoc2"
"Mcat","Wdr44"
"Prkd3","Eps15"
"Lmbrd2","Eif5"
"Lig1","Eno3"
"Mrps27","Ikzf2"
"Nucb2","Dstn"
"Rufy2","Rbms1"
"Tns3","Cox5b"
"Eif1ax","Mnat1"
"Exoc2","Lcp2"
"Atp6ap1","Exoc2"
"Tbc1d24","Abhd14b"
"Tacc3","Pbxip1"
"Ppp1r3d","Taf10"
"Arhgap1","Bicd1"
"Bicd1","Fdps"
"Bicd1","Nudc"
"Bicd1","Crmp1"
"Bicd1","Dpysl4"
"Bicd1","Mbd3"
"Bicd1","Fbll1"
"Bicd1","Nefm"
"Bop1","Bicd1"
"Bicd1","Pabpc5"
"Galnt10","Bag2"
"Ubap1","Srsf5"
"Scyl2","Notch2"
"Nub1","Scyl2"
"Pald1","Scyl2"
"Bin3","Scyl2"
"Scyl2","Lman1"
"Mta1","Daxx"
"Palm","Cox5a"
"Tradd","Kctd10"
"Eefsec","Mthfd2"
"Aldh3a2","Celf1"
"Fmr1","Pwp2"
"Aifm2","Slc38a10"
"Trps1","Ndufb6"
"Setd1a","Trps1"
"Smpd4","Rps24"
"Ppp1r2","Nqo2"
"Ccl3","Myh9"
"Osbpl3","Arpc5l"
"Osbpl3","Ntpcr"
"Cd47","Osbpl3"
"Rab11a","Enpep"
"Agap3","Napa"
"Jund","Bptf"
"Pik3r1","Lpp"
"Trnt1","Cdh1"
"Cul4a","Ppm1a"
"Gga3","Qk"
"Prkd3","Creb1"
"Creb1","Eif1a"
"Ppp3r1","Rbpj"
"Thrap3","Dcxr"
"Pi4k2a","Syk"
"Hmgcl","Upf1"
"Limk1","Ccdc22"
"Nfkb2","Hist1h3f"
"Ncf2","Rpl24"
"Irgm1","Etfdh"
"Cpsf6","Sh3gl2"
"Nacad","Kif1a"
"Nacad","Tbc1d1"
"Nacad","Mkrn1"
"Nacad","Casc3"
"Usp14","Lypla2"
"Siae","Cd9"
"Rps9","Cerk"
"Ptgs1","Ankzf1"
"Rbbp5","Ptgs1"
"Ptgs1","Gapvd1"
"Ptgs1","Snx30"
"Ptgs1","Rbbp4"
"Ptgs1","Relb"
"Ptgs1","Inpp5f"
"Ptgs1","Ascc3"
"Ptgs1","Tmed9"
"Arhgef6","Mis12"
"Arhgef6","Birc5"
"Rpl26","Gng5"
"Rpl19","Scp2"
"Pdk1","Trip4"
"Trip4","Ech1"
"Trip4","Rfx1"
"Trip4","Acy1"
"Trip4","Acot6"
"Lman1","Bad"
"Cox4i1","Uqcrfs1"
"Lzic","Stmn2"
"Stk24","Gak"
"Hspa2","Sart3"
"Nrbp1","Sart1"
"Rhoc","Pyhin1"
"Ifi47","Pyhin1"
"Limd1","Cab39l"
"Eif4a2","Rxra"
"Mfsd7b","Tnfrsf1b"
"Ubr4","Ndufb6"
"Srgn","Gng12"
"Hps6","Tmem135"
"Rbm25","Hmgb1"
"Uck2","Mrpl37"
"Ptpn23","Eif4e"
"Eif5a2","Pdyn"
"Runx1t1","Pdyn"
"Pdyn","Pgam5"
"Pdyn","Bcl7c"
"Arhgef7","Pdyn"
"Mt2","Pdyn"
"Pdyn","Bud13"
"Mon2","Pdyn"
"Tfg","Pdyn"
"Pdyn","Nhlrc2"
"Pdyn","Grk5"
"Naaa","Cand1"
"Nap1l4","Gna11"
"Samsn1","Mrpl49"
"Pum2","Pisd"
"Spata5","Eif4g2"
"E2f4","Tmem214"
"Ctage5","Fam129a"
"Lima1","Rps15"
"Ube2v1","Slc25a13"
"Ncf2","Rpl22l1"
"Irgm1","Cdk11b"
"Taf10","Far1"
"Zfr","Kif13a"
"Psmc2","Vps4b"
"Hist3h2a","Lclat1"
"Mknk1","N4bp1"
"Ociad1","Phpt1"
"Mapk3","Atf2"
"Gpn1","Cmpk2"
"Mndal","Itgb1"
"Ahsa2","Pabpc5"
"Nol8","Pdzd8"
"Slc27a3","Cpox"
"H2afy","Sqstm1"
"Maea","Ppp3r1"
"Ndufs3","Kcmf1"
"Usp16","Pik3cg"
"Wdr61","Shc1"
"Cox6c","Scoc"
"Pitpna","Rhog"
"Nap1l4","Glod4"
"Fdxr","Pfas"
"Rab8a","Arf1"
"Ifi47","Slfn1"
"Vdac2","Ccl6"
"Slc6a6","Cdk8"
"Kynu","Arih2"
"Pir","Spin1"
"Timm23","Rps15a"
"Atp13a1","Napa"
"Otub1","Rpl14"
"Iqgap2","Tor1a"
"Iqgap2","Upp1"
"Ndufb11","Iqgap2"
"Myh14","Hspa14"
"Ccar1","Dis3"
"Mta3","Gfm1"
"Mta3","Scp2"
"Mta3","Arf5"
"Irgm1","Mta3"
"Trnt1","Cyc1"
"Asns","Flot1"
"Idh3g","Etfb"
"Irgm1","Etfb"
"Pisd","Rpap3"
"Gfer","Ptbp2"
"Nefh","Lcp2"
"Vti1a","Cdk9"
"Vti1a","Eif5a2"
"Vti1a","Kcnab2"
"Vti1a","Uchl1"
"Exoc1","Vti1a"
"Vti1a","Pgam5"
"Vti1a","Cyld"
"Vti1a","Bud13"
"Vti1a","Xrn1"
"Vti1a","Idi1"
"Vti1a","Prpf4b"
"Vti1a","Nhlrc2"
"Vezf1","Far1"
"Slc16a3","Mrpl3"
"Cbl","Nkrf"
"Prkcd","Nkrf"
"Rpl3","Nkrf"
"Nes","Ngp"
"Coro1a","Sh3d19"
"Prmt5","Rpl31"
"Nfkbie","Sp2"
"Tial1","Rbm42"
"Tial1","Wipf1"
"Psma4","Ptpn1"
"Msh6","Rps6ka1"
"Mark4","Rrs1"
"Ikbkg","Nfkbib"
"Impact","Nsfl1c"
"Pik3cg","G3bp2"
"Trim30a","Scoc"
"Endod1","Creg1"
"Taf6","Thoc5"
"Fndc3a","Tbcel"
"Tbcel","Gart"
"Tbcel","Exoc6b"
"Tbcel","Smchd1"
"Pnp2","Pigt"
"Gna13","Akr7a5"
"Derl2","Phrf1"
"Pygm","S100a9"
"Ccl3","Fbll1"
"Rbm47","App"
"Slfn2","Vps28"
"Psmb9","Hadha"
"Hnrnpl","Trps1"
"Alkbh7","Nudt4"
"Irgm1","Ap2a1"
"Fam49b","Mef2a"
"Lmbrd2","Prune"
"Thoc2","Cdc40"
"Bcl7c","G3bp2"
"Cox4i1","Gabpb2"
"Taf10","Rbm42"
"Hmga1","Birc5"
"Taf10","Tuba1c"
"Eml3","Srsf4"
"Mkl2","Jak1"
"Mkl2","Ywhag"
"Ccnd2","Mkl2"
"Bcat2","Mkl2"
"Mkl2","Tbcd"
"Lrch1","Mkl2"
"Mkl2","Rab18"
"Mkl2","Mgea5"
"Hmga1","Myl6"
"Ankrd13a","Stag1"
"Cnbp","Nop56"
"Mrpl37","Gna11"
"Npm1","Nucks1"
"Npm1","Acbd3"
"Mccc1","Npm1"
"Ncor2","Npm1"
"Wasf1","Npm1"
"Kif5a","Npm1"
"Mmp14","Npm1"
"Dus3l","Npm1"
"Arpc3","Ilvbl"
"Prpf4b","Plek"
"Acsf2","Relb"
"Ppfibp2","Cyp51"
"Ppfibp2","Acot4"
"Ruvbl2","Pgp"
"Osbp","Lhpp"
"Usp14","Eif2b3"
"Ctnnd1","Snrnp200"
"Pabpc5","Pgm3"
"Cdk11b","Mrpl12"
"Cdk11b","Pex14"
"Cdk11b","Rmnd5a"
"Cdk11b","Atp6v1d"
"Cdk11b","Prdx5"
"Cdk11b","Hebp1"
"Rilpl2","Cdk11b"
"Cyp4f18","Zfp622"
"Taf10","Ptbp2"
"Safb","Exoc3"
"Palm","Ifih1"
"Card11","Rab7"
"Hist2h2ab","Ciao1"
"Ube2l6","Akr1e1"
"Lsm7","Psme1"
"E2f4","Hax1"
"Nasp","Baz1a"
"Hmgcl","Smad2"
"Psmf1","Ncapg"
"Irgm1","Ranbp3"
"Safb2","Larp4b"
"Htra2","Rala"
"Usp16","Aes"
"Pitrm1","Nek7"
"Esrra","Plcd1"
"Gsdmd","9030624J02Rik"
"Pdcd2l","Esrra"
"Upp1","Dhrs4"
"Prkar2b","Cdk5"
"Nhlrc2","Esrra"
"Sltm","Afg3l2"
"Vps52","Sumo3"
"Exoc1","Rpl28"
"Exosc10","Dnm1"
"Cdc40","Rnf115"
"Ltf","Sec63"
"Tmem9b","Ifi35"
"Hist1h2aa","Htatsf1"
"Srbd1","Ube2d3"
"Cyb5r3","Btf3l4"
"Chd8","Arl1"
"Rbm15b","Atp5b"
"Armc6","Hint3"
"Skiv2l","Gltp"
"Fscb","Wasf3"
"Mbnl1","Nceh1"
"Mbnl1","Fkbp15"
"Mbnl1","Ptpn6"
"Ppfibp2","Mbnl1"
"Mbnl1","Bptf"
"Mbnl1","Rdh14"
"Mbnl1","Acot6"
"Mbnl1","Arsb"
"Eif2s3y","Ncald"
"Mndal","Tor1a"
"E2f4","Rbm47"
"2410016O06Rik","Pgk1"
"Plcg2","Gmfg"
"Hist1h1t","Dnm2"
"Use1","Otud6b"
"Nbas","Tbc1d1"
"Tbcb","Arhgap18"
"Fip1l1","Rpl7"
"Cyb5r1","Ckm"
"Rpl26","Lonp1"
"Des","Twf2"
"Tmsb10","Lamb1"
"Gda","Pml"
"Pls1","Xiap"
"Actbl2","Acot10"
"Slc3a2","Tecr"
"Mrpl55","Gstm7"
"Dna2","Sh3bp1"
"Pbrm1","Arhgap17"
"Mpp2","Stx8"
"Prpf8","Rbm47"
"Cyb5r1","Gtpbp1"
"Tle2","Zmynd8"
"Homer3","Dus3l"
"Sgpl1","Baiap2"
"Stk10","Kif3b"
"Rpl10l","Uso1"
"Rpl10l","Mcee"
"Larp4","Dgcr8"
"Cdk5rap3","Rbm3"
"Cd151","BC100530"
"Fam177a","Tmem154"
"Ube2v2","Rnf115"
"Psmd5","Rpl19"
"Irgm2","Rpl3l"
"Rpl3l","Wbp2"
"Lipa","Rpl3l"
"Pik3cb","Txnl4a"
"Tec","Atg7"
"Snx32","Cdk5rap2"
"Khdrbs1","AI413582"
"Htatsf1","AI413582"
"Ssr3","Cstf2t"
"Mrpl23","Galnt7"
"Taf15","Vps39"
"Taf15","Tmed7"
"Atad3a","Tpd52l2"
"Spata5","Mrpl27"
"Mkrn1","Tbc1d1"
"Mkrn1","Erlin2"
"Mkrn1","Sec24c"
"Prrc2c","Usp4"
"Abcd3","Serf2"
"Son","Malt1"
"Lap3","Gsn"
"Uck2","Sestd1"
"Uck2","Eif3i"
"Uck2","Arf6"
"Gda","Sympk"
"Gda","Pdha1"
"Gda","Rps24"
"Mnt","Fcgr2b"
"Mnt","Zbp1"
"Mnt","Mark4"
"Mnt","Lhpp"
"Mnt","Nqo1"
"Mnt","Golga4"
"Lyz2","Mnt"
"Mnt","Nampt"
"Mnt","Ly6e"
"Mnt","Eif4g1"
"Mnt","Psmb9"
"Ppp6r3","Mnt"
"Fkbp2","Mnt"
"Tor3a","Ddx17"
"Ggh","Ube3a"
"Leng8","Ski"
"Sumf1","Nptn"
"Mkrn1","Supt7l"
"Pdyn","Grk5"
"Ttpal","Grk5"
"Grk5","Osbpl9"
"Saa3","Grk5"
"Xrn1","Grk5"
"Bin2","Grk5"
"Mea1","Grk5"
"Tle3","Srsf12"
"Pcbp2","Pglyrp1"
"Acin1","Jund"
"Sumf1","Alkbh7"
"Atad1","H2afy"
"Wdr37","Ube2z"
"Crot","Znfx1"
"Vcl","Ssh3"
"Rac3","Stag1"
"Stag1","Trip13"
"Stx3","Sash3"
"Akap13","Ensa"
"Trim30a","Decr1"
"Ubqln4","Ppp1ca"
"Kifc5b","Cdk5rap2"
"Sec62","Abi1"
"Ndel1","Rpl28"
"Eif3d","AI413582"
"Trpv2","Smarcc2"
"Trpv2","Mrpl27"
"Ptpn12","Slfn1"
"Brsk1","Pip4k2b"
"Lage3","Timm13"
"Xpot","Preb"
"2310011J03Rik","Atad3a"
"Exosc5","Ubac2"
"Xpot","Pycard"
"Mfn1","Eif4b"
"Tmem57","Trip12"
"Mrps34","Xpot"
"Xpot","Chchd5"
"2310011J03Rik","Ap3s1"
"Chaf1b","Ap3s1"
"Stom","Gdi1"
"Vav1","Nrbp1"
"Arfrp1","Mrpl38"
"Cox4i1","Ndufb4"
"Stk24","Fxr1"
"Cab39","Lasp1"
"Lasp1","Agtrap"
"Lasp1","Bmp2k"
"Gapdh","Lasp1"
"Prkcsh","Lasp1"
"Lasp1","Gna11"
"Lasp1","Inpp5j"
"Lasp1","Synrg"
"Lasp1","Baiap2"
"Lasp1","Hgs"
"Pdcl","Klc3"
"Adss","Rprd1a"
"Trim47","Usp8"
"Chd2","Rabep1"
"Wdr33","Chd2"
"Me2","Homer3"
"Vps52","Pgs1"
"Timm13","Gng5"
"Tsc22d3","Ddx17"
"Stat5b","Siae"
"Ndufa4","Ylpm1"
"Ppp3cb","Mpi"
"Ireb2","Vars"
"Exosc4","Ppp3r1"
"Slc12a9","Pmpcb"
"E2f4","Tom1"
"Tmem55b","Atp6v1g1"
"Itga1","Stom"
"Cspg4","Acta2"
"Pam16","Arfgap2"
"Ube2q2","Lman2"
"Kif3b","Arf3"
"Prrc2c","Ubxn4"
"Serpinb8","Ptms"
"Serpinb8","Ftl1"
"Mogs","Hnrnpl"
"Asl","Gsn"
"Pgam1","Rps6ka4"
"Sptlc2","Map1lc3b"
"Syk","Pspc1"
"Ccdc88a","Tle1"
"Txnrd1","Ccdc88a"
"Ergic1","Ccdc88a"
"Ccdc88a","Igbp1"
"Slu7","Camk1"
"Alkbh7","Cwc22"
"Evl","Bicd2"
"Suclg1","Suclg2"
"Relb","Mllt4"
"Clpb","Mllt4"
"Inpp5f","Mllt4"
"Casp1","Mllt4"
"Dtnbp1","Mllt4"
"Psmd6","Mllt4"
"Dus3l","Mllt4"
"Wdr44","Mllt4"
"Ercc6l","Mllt4"
"Nln","Rsu1"
"Sfxn3","Ntan1"
"Pstpip2","Sltm"
"Nub1","Gnat2"
"9930111J21Rik1","Ube2e1"
"Gipc2","Npepl1"
"Rab12","Tceb2"
"Seh1l","Pir"
"Nxt2","Dhx38"
"Stxbp1","Parp9"
"Chordc1","Wdr44"
"Plekhg1","Wdr44"
"Eif2b3","Ccdc127"
"Rps10","Calm1"
"Wdr26","Snx18"
"Fam107b","6430548M08Rik"
"6430548M08Rik","Lrrc40"
"Map4k1","6430548M08Rik"
"Ppp2r2a","6430548M08Rik"
"Nefm","6430548M08Rik"
"Sdhb","Rsf1"
"Gdi1","M6pr"
"Tbcb","Arhgap18"
"Mrc1","Bicd1"
"Hnrnpc","Ncor1"
"Prkaca","Scyl2"
"Rsrc2","Mrps36"
"Rps27l","Gpn1"
"Mogs","Gabarap"
"Ptpn9","Tmed7"
"Pus1","Pcbp4"
"Ppp2r2d","Adar"
"Ly6c2","Il4i1"
"Eno2","Rpl6"
"Fn1","Hist1h2bh"
"Enpep","Stambp"
"Cops6","Pycr1"
"Efhd2","Pgd"
"Tor3a","Sbno1"
"Ascc1","Myof"
"Impa1","Mrps21"
"Smpdl3b","Inpp4a"
"Impact","Elp4"
"Hscb","Ppp1r11"
"Tifa","Ncoa4"
"Csf1r","Mpp1"
"Nkiras2","3110009E18Rik"
"Nhlrc3","Nkiras2"
"Nkiras2","Lzic"
"Nkiras2","Map1s"
"Nkiras2","Map2k2"
"Stx8","Nkiras2"
"Syk","Nkiras2"
"Nkiras2","Lrch1"
"Nkiras2","Sh3bp1"
"Nkiras2","Rab18"
"Arfgap2","Mrpl40"
"Cdk5","Acta2"
"Scd2","Csf2ra"
"Alad","Ncor1"
"Zfp703","Cog7"
"Vapa","Grcc10"
"Vapa","Cox7c"
"Vapa","Hnrnpc"
"Stx3","Lyz1"
"Mrps27","Syk"
"Atxn10","Tbc1d1"
"Exoc1","Psmb10"
"Rpl34-ps1","Nol6"
"Ncor1","Prelid1"
"Ncor1","Rpl35a"
"Armc8","Ppp1ca"
"Vps8","Pitpna"
"Ptgs1","Nup54"
"Fam177a","Bnip3"
"Idh3g","Ssfa2"
"Brap","Gsn"
"Kctd10","Tcf25"
"4931406C07Rik","Rufy3"
"Clec10a","Pik3r2"
"Bphl","Mcat"
"Idh3g","Mut"
"Nfu1","Gmeb2"
"Dpp9","Ugt1a2"
"2200002D01Rik","Cox5a"
"Pabpc5","Sh3bp1"
"Acot1","Alkbh7"
"2210016F16Rik","Nae1"
"Tcf25","Akr1b8"
"Atad3a","Use1"
"Emb","Wdr41"
"Cox5a","Dap"
"Uap1","Bloc1s1"
"Eps15","Nfx1"
"Lnp","Idh1"
"Prkcq","Pdyn"
"Pdyn","Mpo"
"Tyrobp","Srsf4"
"Fgfr1op2","Psmc2"
"Cyfip2","Pfdn4"
"Copz1","Pfas"
"Ipo7","Myl9"
"Ifitm3","Ifih1"
"Ubxn6","Nfx1"
"Ubxn6","Fip1l1"
"Ubxn6","Gab2"
"Ubxn6","Rrp9"
"Ubxn6","Plcd1"
"Ubxn6","Hbs1l"
"Flot2","Ubxn6"
"Ubxn6","Nploc4"
"Gm16381","Ubxn6"
"Ubxn6","Arhgap12"
"Ubxn6","Ankhd1"
"Leng8","Rabgap1"
"Eif4b","Spg11"
"Glo1","Mrps21"
"Fip1l1","Arid4a"
"Actc1","Gorasp1"
"Timm13","Rheb"
"Myh14","Ptpn12"
"Eps15l1","Hist1h2bk"
"Tfrc","Metap2"
"Pgam1","Rps16"
"Psmc2","Atp2c1"
"Eno2","Tbcc"
"Lsm1","Nup88"
"Ctcf","Trmt6"
"Mrpl22","Rpa1"
"Trim16","Acox3"
"Pdha1","Atp5b"
"Morf4l1","Akt1"
"2210016F16Rik","Tubb2a"
"Mrpl23","Parp1"
"Pi4ka","Lsp1"
"Snx9","Clip1"
"Mfn1","Sap30"
"Nol10","Rpl29"
"Mrps35","Klc4"
"Stk10","Khsrp"
"Sar1a","Gsn"
"Rps15","Gcc1"
"Osbpl11","Bicd2"
"Cd74","Rgs14"
"Cdk11b","Pdia4"
"Ncor2","Usf2"
"Galnt10","Cdc42ep4"
"Osbpl11","Fkbp15"
"9030617O03Rik","Osbpl11"
"Osbpl11","Pabpc6"
"Wdr13","Rae1"
"Rras","Dap"
"Tcerg1","Rpl9"
"Kcmf1","Rras"
"Clec4a3","Aifm2"
"Clec4a3","Psma4"
"Fam107b","Nop56"
"Paox","Hyou1"
"Rpe","Rpl29"
"Pfkp","Vps25"
"Pfkp","Fcer1g"
"Parp9","Suclg2"
"Cttn","Stau1"
"Ddrgk1","Uqcrfs1"
"Lypla2","Ptgr2"
"Med20","Ube4a"
"Cdk2","Nol11"
"Ksr1","Esrra"
"Recql","Dcps"
"Irak4","Acat3"
"Lsm2","Asph"
"Retnla","Col4a3bp"
"Lman1","Maea"
"Mbnl2","Lonp1"
"Pycrl","Ctss"
"Rgl2","Endog"
"Clec10a","Sord"
"Clec10a","Hs1bp3"
"Sepsecs","Parp4"
"Smarcd3","Prpf38b"
"Copg2","Nasp"
"Dpp9","Ly6e"
"Uap1","Dpp9"
"Arg2","Uqcrfs1"
"Ubl5","Vbp1"
"Srrm1","Dhcr7"
"Vti1a","Vars"
"Vti1a","Zeb1"
"Atp1a3","Pabpc4"
"Mapk14","Srrm1"
"Exoc2","Cars"
"Hspa2","Letm1"
